80,-39,-40,21.687776202885097,1
75,-41,-40,14.220339178033024,3
38,-55,-40,16.337579683619833,2
57,-49,-17,23.15259331767893,1
51,-52,-17,74.82969524846825,2
41,-55,-17,35.35900274401804,4
17,-61,-18,91.71298492067513,3
1,-65,-30,88.1511690945727,1
0,-65,-33,79.89212856894751,3
23,-60,-39,99.12584075938966,3
28,-59,-38,94.50326967330344,1
12,-62,-36,62.38330473112021,2
7,-63,-33,20.66344954041168,3
8,-63,-28,27.597702374109936,4
24,-60,-35,55.74673991320093,2
29,-59,-29,13.350173546496318,4
64,-46,-39,92.89290456210942,4
