140,-11,2,2.9276560200730186,3
139,-12,5,58.461030322876816,4
155,-2,4,0.4751899708776075,3
208,30,3,30.55747007022785,2
224,33,34,35.812247356266255,3
201,26,37,18.089077795744025,3
173,7,38,88.22160233678368,1
183,14,38,6.205616873378129,1
191,20,38,39.05885214762991,2
141,-11,37,78.46424511773247,3
147,-7,36,44.50113186918337,4
195,22,34,88.33273873600989,4
175,10,35,47.206100185486115,3
198,24,30,0.28467748183490604,4
182,14,29,54.291587730530225,2
135,-15,35,67.68037842802126,2
144,-9,30,85.79468614491533,1
169,4,26,21.23461241362536,1
156,-1,27,41.8550157876268,3
