382,6,12,1.0,0
386,8,15,1.0,0
387,9,17,1.0,0
350,14,15,2.0,1
354,16,15,2.0,1
355,16,16,2.0,1
359,17,17,2.0,1
356,16,20,2.0,1
391,16,19,1.0,0
364,20,20,2.0,1
396,21,20,1.0,0
370,23,17,2.0,1
371,23,18,1.0,1
372,24,15,2.0,1
369,23,14,2.0,1
368,22,14,2.2222222222222223,1
366,21,14,1.0,0
353,15,13,2.0,1
392,17,10,1.0,0
395,21,6,1.0,0
394,20,4,1.0,0
397,22,2,1.0,0
283,33,0,3.0,2
402,33,6,1.0,0
400,29,7,1.0,0
373,28,18,2.0,1
399,27,17,1.0,0
398,26,20,1.0,0
314,28,27,3.5,3
320,30,28,4.0,3
321,30,30,4.0,3
317,29,30,3.5,3
318,29,31,4.0,3
309,27,30,4.0,3
357,16,30,2.0,1
351,14,28,2.0,1
349,13,22,2.0,1
393,17,22,1.0,0
360,18,24,2.0,1
361,18,32,2.0,1
362,18,34,2.0,1
363,19,37,2.0,1
367,21,36,2.0,1
337,40,41,2.2222222222222223,2
348,47,47,3.0,2
342,42,42,3.0,2
340,41,44,3.0,2
333,38,45,2.0,1
335,39,46,3.0,2
334,39,44,3.0,2
329,34,43,3.0,2
328,34,41,3.0,2
332,37,36,3.0,2
401,32,20,1.0,0
374,34,22,1.0,0
375,37,22,2.0,1
377,38,22,2.0,1
376,38,14,2.0,1
403,45,5,1.0,0
404,45,7,1.0,0
405,45,10,1.0,0
406,47,9,1.0,0
407,47,11,2.0,1
378,47,13,2.0,1
379,47,19,2.4,1
347,47,24,3.0,2
343,45,24,2.0,1
346,46,31,3.0,2
344,45,35,2.0,1
345,45,36,3.0,2
339,41,35,2.5,2
341,42,35,3.0,2
338,41,31,2.857142857142857,2
336,40,29,3.0,2
331,37,25,3.0,2
326,33,25,4.0,3
330,35,30,3.0,2
327,34,30,4.0,3
319,29,47,4.0,3
325,32,45,3.7142857142857144,3
324,32,38,4.0,3
322,31,39,4.0,3
323,31,41,4.0,3
307,25,40,3.4285714285714284,3
313,27,42,4.0,3
312,27,40,3.5,3
311,27,39,4.0,3
316,28,38,3.0,2
315,28,37,3.0,2
310,27,33,3.0,2
306,24,29,4.0,3
308,26,31,4.0,3
352,14,40,2.0,1
358,16,43,2.0,1
365,20,45,2.0,1
388,9,41,1.0,0
385,7,42,1.0,0
383,6,44,1.0,0
384,7,38,1.0,0
389,10,24,1.0,0
390,16,3,1.0,0
