91,-7,-8,83.2267862081514,4
90,-10,-7,87.07755210726874,4
89,-12,-8,73.6326505757177,3
88,-12,-9,75.55233067798292,4
87,-13,-12,83.08552441270066,4
95,-10,-17,86.32684712298774,4
96,-8,-23,79.63255376740133,4
98,-6,-22,75.55233067798292,4
99,-5,-29,85.10545492235025,4
94,-10,-39,79.49476575545994,4
97,-6,-44,83.64494030774955,4
77,-16,-45,54.36258077169091,3
73,-20,-46,52.6388025962285,2
74,-20,-43,56.87289466529688,3
54,-26,-40,49.66497837972843,2
57,-25,-39,36.45534900437494,2
58,-25,-36,40.55607755357619,2
45,-30,-36,24.88149799993375,2
40,-31,-36,37.3652996281912,2
39,-31,-40,39.80456860627912,2
38,-32,-39,28.47216420208035,2
36,-33,-38,34.67406406280449,2
31,-34,-38,24.68077566544541,2
35,-33,-42,38.094379391494236,2
44,-30,-42,40.059871244480505,2
43,-30,-43,44.90055645973434,2
42,-30,-44,31.964169000613232,2
47,-29,-41,39.86271999014426,2
53,-26,-42,27.84094222321037,1
76,-18,-32,50.882465174502165,2
78,-16,-25,51.29247455840208,3
79,-16,-24,51.57300963054113,2
75,-19,-25,60.650206104019546,3
72,-19,-22,70.3673113316894,3
86,-20,-12,89.64206606715426,4
83,-24,-12,76.27893029136149,4
70,-26,-14,61.27435867694857,3
71,-23,-15,61.059449997682925,3
69,-30,-22,65.84789800341984,3
67,-33,-19,57.098820805449655,3
68,-33,-17,59.2053392220548,3
66,-35,-17,59.309327945417515,2
64,-39,-18,65.6622511859857,3
63,-40,-18,63.55693642777701,3
62,-41,-16,62.93900648443596,3
59,-45,-18,65.13439617950229,3
60,-44,-18,51.17900397720026,2
65,-37,-21,76.4491689080804,4
61,-41,-23,59.746028156816436,3
19,-40,-25,24.44051098432064,2
23,-39,-26,22.900801209074675,1
29,-36,-30,37.65682017503296,2
30,-35,-30,39.51166317105667,2
33,-34,-29,32.20946917117971,2
34,-34,-27,37.30275513603021,2
41,-31,-27,37.13585394383699,2
46,-30,-31,30.626577318626282,2
48,-29,-31,42.99494525060494,2
50,-28,-32,42.60769751870377,2
49,-28,-33,35.1560994417484,2
52,-27,-33,27.80884878455688,2
55,-26,-31,27.716929223471382,2
56,-26,-29,39.62236658348942,2
51,-28,-29,30.724270869940042,2
37,-33,-34,32.985439652812104,2
32,-34,-33,29.95478372968487,2
28,-36,-34,32.480247026846406,2
26,-36,-37,18.663414234725423,1
27,-36,-36,7.801521478106616,1
25,-38,-37,8.329921009802984,1
13,-42,-38,21.631362440236167,1
17,-41,-37,13.78536657706119,1
16,-41,-40,20.313039173027434,1
4,-45,-43,28.230438682755064,1
0,-46,-43,15.274640492484405,1
2,-45,-45,23.699240753494486,2
6,-44,-45,24.33074177091776,1
12,-42,-46,22.582222488645485,1
20,-39,-44,24.35264095113135,1
21,-39,-43,16.42501749241579,1
24,-38,-45,9.81599741631046,1
81,-30,-6,86.8417658147235,4
82,-29,-2,77.67894284728435,3
84,-23,-5,83.50126349159471,4
80,-38,-3,82.1006120100864,4
15,-42,-28,25.66820160486649,1
14,-42,-30,24.04806541575541,1
18,-41,-30,7.543619807910648,1
5,-45,-27,22.63774183639763,1
11,-43,-27,15.63657075315598,1
10,-43,-29,7.911233413331501,1
22,-39,-35,11.46361605533997,1
7,-44,-37,15.71396397363652,1
9,-43,-37,8.024524900168272,1
1,-46,-39,8.338163666087446,1
3,-45,-44,11.313131325847941,1
8,-43,-43,8.302397009645977,1
