183,-9,47,57.98771146530795,3
156,-24,47,17.775443269193907,1
133,-35,47,39.56794668216264,2
147,-28,46,80.37071328254194,4
151,-27,45,71.92198557694493,3
122,-41,45,77.59207970115835,4
182,-9,44,18.69055891888174,1
186,-8,44,22.443396766218296,1
383,6,44,7.235057172750523,1
203,0,43,70.48614949542225,3
161,-21,43,57.99017536670426,3
126,-40,42,37.6676841044981,2
127,-38,42,17.330144323962013,1
130,-37,42,38.6453879806845,2
144,-29,42,48.20931281646936,2
170,-14,42,79.3784924008105,4
199,-1,42,27.874756162434707,2
385,7,42,13.235728098559429,1
388,9,41,13.931970034890812,1
149,-28,41,69.90449646916584,3
141,-30,41,9.34713321953211,1
107,-46,41,14.589310964432116,1
158,-23,40,31.97070881754977,2
169,-15,40,80.16070167066529,4
384,7,38,7.979077859769877,1
166,-17,39,42.0469466624645,2
106,-46,39,7.884786450107525,1
105,-46,38,66.28122869159726,3
143,-29,38,7.684056262317824,1
160,-22,38,87.52168832679644,4
165,-18,38,14.08120439364542,1
191,-7,38,27.604841581984815,1
198,-1,38,22.14547363245125,1
381,1,38,14.465972426020667,1
164,-18,37,40.61549320170644,2
162,-21,37,77.74961793298539,4
129,-37,37,87.78723397963309,4
121,-41,37,51.94467477721182,2
114,-43,37,31.15835666847255,2
136,-32,36,52.808961818236064,2
171,-13,35,20.524818561721567,1
135,-34,34,77.50972985563708,4
139,-31,34,75.59190603837443,3
181,-9,34,8.84556992248544,1
202,0,34,28.137621678944214,2
380,1,20,22.95495809373895,1
201,0,26,52.959186773946904,2
140,-30,33,36.97147606523138,2
113,-43,33,77.21008734076776,4
108,-45,33,20.905660699509006,1
148,-28,32,54.48648129169727,3
197,-2,30,60.48024062921771,3
196,-3,26,16.52994370070234,1
195,-4,30,30.206973689310118,2
175,-11,31,74.5344342614534,3
154,-25,31,54.97707278132246,3
119,-42,30,9.713594266835933,1
134,-34,30,12.290498817147718,1
142,-29,30,71.01135405322643,3
190,-7,30,77.17650578078616,3
193,-6,28,34.19139611874447,2
180,-10,29,60.72909045434658,3
159,-22,29,88.95650553369028,4
104,-46,28,44.64618912405681,2
138,-31,25,29.87661526142044,2
137,-31,24,24.7074047814804,2
179,-10,22,43.65858546763475,2
174,-11,26,52.02586460974049,3
168,-15,22,39.460505188841154,2
103,-46,27,29.23573923035493,2
112,-44,21,67.25516206793269,3
111,-44,20,33.34764694566615,2
118,-42,20,40.09847922149855,2
128,-37,24,82.58684724113745,4
132,-36,23,24.246650841476516,2
