283,33,0,69.44035437757627,3
406,47,9,15.548862674908372,1
407,47,11,22.799108551168906,2
378,47,13,38.96808833802934,2
379,47,19,44.45340222962123,2
347,47,24,66.75800723899195,3
348,47,47,66.97052342173487,3
335,39,46,66.66580043104013,3
333,38,45,53.19983395570944,2
334,39,44,53.66037782095246,3
340,41,44,54.93535855661954,3
345,45,36,61.898700587291984,3
344,45,35,51.06551010931701,2
346,46,31,51.68369311500338,3
343,45,24,52.141646714974584,2
405,45,10,8.40870577166218,1
404,45,7,9.626633210383208,1
403,45,5,12.284455865278765,1
329,34,43,54.92009609963136,3
342,42,42,67.01215545512855,3
339,41,35,52.29181249752553,3
341,42,35,51.21754390751962,3
337,40,41,58.11670596208046,3
328,34,41,61.98895552457547,3
338,41,31,66.14446508582517,3
336,40,29,64.75297078747217,3
332,37,36,66.1318461142065,3
331,37,25,65.66003162597609,3
375,37,22,39.68797855791244,2
377,38,22,36.92323632726097,2
376,38,14,24.398300336357757,2
324,32,38,89.31415765310142,4
325,32,45,77.99215030477825,4
319,29,47,86.46061696547011,4
323,31,41,88.1722985873197,4
322,31,39,86.37401693060376,4
327,34,30,80.44887811022512,4
330,35,30,67.0293055695643,3
374,34,22,28.686603274038163,1
326,33,25,80.16070167066529,4
365,20,45,38.43129146675463,2
313,27,42,84.47491170984009,4
312,27,40,79.32234463010433,4
311,27,39,88.83827526590922,4
316,28,38,74.96396643103557,3
315,28,37,77.10881432493834,3
310,27,33,77.67894284728435,3
318,29,31,88.181034415696,4
317,29,30,81.88385989798348,4
321,30,30,80.40301145438293,4
401,32,20,12.76736071377772,1
320,30,28,85.23128366794496,4
307,25,40,74.63288605232889,4
308,26,31,88.95650553369028,4
309,27,30,86.11582019161321,4
314,28,27,81.18735084139429,4
402,33,6,21.152643781271323,1
373,28,18,23.221217065449515,2
367,21,36,26.233962765380774,2
306,24,29,87.98495276352563,4
398,26,20,22.32375045181945,1
399,27,17,19.864357720666902,1
400,29,7,17.09031904577836,1
363,19,37,28.31827741249071,2
362,18,34,42.967699877898525,2
361,18,32,30.04049108198049,2
371,23,18,28.401399894077905,2
370,23,17,35.483224635281125,2
372,24,15,39.92058308657619,2
369,23,14,29.55688989012257,2
396,21,20,19.194842394049743,1
364,20,20,34.20034133500238,2
366,21,14,28.172893789187718,1
368,22,14,39.19539171060831,2
395,21,6,21.27082568382799,1
397,22,2,8.159754573751268,1
360,18,24,41.02670214486176,2
357,16,30,49.50144104204791,2
358,16,43,33.32683807677471,2
352,14,40,33.2642377500442,2
351,14,28,35.128512040975956,2
393,17,22,8.440405030409543,1
356,16,20,37.48474170603077,2
391,16,19,7.850212296578998,1
359,17,17,40.984709010123886,2
355,16,16,29.372368998565292,2
354,16,15,38.96561222186268,2
394,20,4,13.931970034890812,1
392,17,10,18.405384730779105,1
349,13,22,29.05731686522015,2
350,14,15,39.050251365203025,2
353,15,13,40.37948075577695,2
390,16,3,18.871749745640855,1
389,10,24,12.067973338316746,1
387,9,17,13.9537678903519,1
382,6,12,9.18966227120632,1
386,8,15,15.553778249750495,1
305,46,-6,26.40276349481323,2
304,46,-18,88.52866191847518,4
303,46,-35,23.670076017044025,1
300,44,-34,27.977856644821948,2
298,43,-34,15.75623521615681,1
302,44,-4,37.13982665981767,2
291,40,-32,64.19587549646927,3
289,40,-33,88.31405362336729,4
299,43,-19,8.0012273580702,1
293,42,-18,39.909716504210024,2
294,42,-13,67.75672204687409,3
295,42,-12,64.78829425084382,3
296,42,-11,38.502534996598776,2
297,42,-9,86.01290651853213,4
292,41,-3,59.87676866762014,3
280,32,-7,33.38617615251227,2
281,32,-19,81.96331615285324,4
286,36,-28,16.19827405128042,1
272,29,-35,23.04872690469407,1
284,35,-27,68.9245242449632,3
282,33,-28,10.790856163500848,1
261,27,-32,22.85752802035466,1
276,31,-29,40.12680236084142,2
279,32,-28,88.73413122153497,4
277,31,-25,51.400291595575844,2
247,21,-25,40.31126278271682,2
290,38,-38,51.194214551438954,3
274,30,-18,43.661887487912935,2
275,30,-14,24.869373421789902,2
278,31,-8,26.505878868607873,2
267,27,-23,76.56846110050547,3
250,22,-22,13.037887205843656,1
260,26,-22,32.481559514700464,2
264,27,-22,45.71360926005605,3
271,28,-22,89.72208434871595,4
265,27,-16,83.76643012447322,4
270,28,-15,36.92837788233263,2
266,27,-5,20.4492963534076,1
259,26,-17,50.83922320653661,3
257,24,-21,8.006188586694533,1
258,25,-7,33.63692480499392,2
255,23,-16,77.67749687526327,3
254,23,-18,77.17650578078616,3
248,21,-19,37.92351783958771,2
251,22,-16,7.908830343041528,1
246,19,-10,77.35862602266198,4
230,13,-7,20.866177732610055,1
226,10,-8,86.90694939053417,4
217,7,-12,30.024891655090528,2
228,12,-5,29.005324945875643,2
218,7,-3,22.641398155664582,1
269,28,-27,12.787413033334168,1
262,27,-31,85.11133788272134,4
273,30,-29,23.475991528185133,1
263,27,-28,70.1872454772183,3
