92,-7,-1,89.02021566850905,4
177,-10,5,86.41529342811523,4
188,-7,6,67.72531335921005,3
187,-7,5,18.406041321375703,1
185,-8,5,14.878926271567705,1
184,-8,3,35.53450193131834,2
176,-10,1,33.824690950717404,2
178,-10,10,78.73472223849336,4
173,-11,13,81.9730043240891,4
172,-12,13,66.94206317689303,3
189,-7,16,60.620903381084744,3
179,-10,22,43.65858546763475,2
174,-11,26,52.02586460974049,3
180,-10,29,60.72909045434658,3
175,-11,31,74.5344342614534,3
190,-7,30,77.17650578078616,3
193,-6,28,34.19139611874447,2
197,-2,30,60.48024062921771,3
195,-4,30,30.206973689310118,2
201,0,26,52.959186773946904,2
196,-3,26,16.52994370070234,1
159,-22,29,88.95650553369028,4
154,-25,31,54.97707278132246,3
142,-29,30,71.01135405322643,3
148,-28,32,54.48648129169727,3
139,-31,34,75.59190603837443,3
135,-34,34,77.50972985563708,4
129,-37,37,87.78723397963309,4
121,-41,37,51.94467477721182,2
114,-43,37,31.15835666847255,2
113,-43,33,77.21008734076776,4
108,-45,33,20.905660699509006,1
105,-46,38,66.28122869159726,3
106,-46,39,7.884786450107525,1
122,-41,45,77.59207970115835,4
126,-40,42,37.6676841044981,2
130,-37,42,38.6453879806845,2
127,-38,42,17.330144323962013,1
147,-28,46,80.37071328254194,4
151,-27,45,71.92198557694493,3
149,-28,41,69.90449646916584,3
144,-29,42,48.20931281646936,2
160,-22,38,87.52168832679644,4
162,-21,37,77.74961793298539,4
164,-18,37,40.61549320170644,2
169,-15,40,80.16070167066529,4
170,-14,42,79.3784924008105,4
166,-17,39,42.0469466624645,2
165,-18,38,14.08120439364542,1
161,-21,43,57.99017536670426,3
158,-23,40,31.97070881754977,2
136,-32,36,52.808961818236064,2
140,-30,33,36.97147606523138,2
128,-37,24,82.58684724113745,4
132,-36,23,24.246650841476516,2
112,-44,21,67.25516206793269,3
111,-44,20,33.34764694566615,2
118,-42,20,40.09847922149855,2
110,-44,16,79.75748781339252,4
102,-46,16,88.353883328694,4
123,-40,9,80.39195054249195,4
124,-40,10,23.7801995677384,1
125,-40,12,40.8353454398694,2
117,-42,12,19.94622337941406,1
115,-42,5,35.266359467778734,2
120,-41,4,39.34480972607637,2
131,-36,1,39.10624231919563,2
145,-28,9,75.47353808452108,4
153,-26,11,51.70444202626865,2
150,-27,17,85.44888458271468,4
146,-28,13,29.950144796254307,2
155,-24,5,79.08699318594168,4
152,-26,5,42.062935405036406,2
85,-22,-2,82.42302038318063,4
167,-16,3,39.814518624419044,2
168,-15,22,39.460505188841154,2
203,0,43,70.48614949542225,3
199,-1,42,27.874756162434707,2
198,-1,38,22.14547363245125,1
381,1,38,14.465972426020667,1
202,0,34,28.137621678944214,2
183,-9,47,57.98771146530795,3
186,-8,44,22.443396766218296,1
182,-9,44,18.69055891888174,1
191,-7,38,27.604841581984815,1
171,-13,35,20.524818561721567,1
181,-9,34,8.84556992248544,1
133,-35,47,39.56794668216264,2
104,-46,28,44.64618912405681,2
103,-46,27,29.23573923035493,2
119,-42,30,9.713594266835933,1
138,-31,25,29.87661526142044,2
137,-31,24,24.7074047814804,2
134,-34,30,12.290498817147718,1
107,-46,41,14.589310964432116,1
156,-24,47,17.775443269193907,1
141,-30,41,9.34713321953211,1
143,-29,38,7.684056262317824,1
380,1,20,22.95495809373895,1
194,-4,14,10.945540943404648,1
192,-6,1,19.974303751019256,1
157,-23,8,12.156887704123944,1
163,-19,11,9.92227421870788,1
109,-44,1,12.935871303876134,1
116,-42,7,8.748671441846826,1
